9.72490098285120	66.3922560000000
9.62670497542147	74.5785213489624
9.52850896799173	82.6563747584865
9.43031296056200	90.6303468157444
9.33211695313226	98.5049681079082
9.23392094570253	106.284769222150
9.13572493827279	113.974280745642
9.03752893084305	121.578033265556
8.93933292341332	129.100557369065
8.84113691598359	136.546383643340
8.74294090855385	143.920042675553
8.64474490112412	151.226065052877
8.54654889369438	158.468005893205
8.44835288626464	165.645404846983
8.35015687883491	172.756768478380
8.25196087140517	179.800603350683
8.15376486397544	186.775416027181
8.05556885654571	193.679713071163
7.95737284911597	200.512001045918
7.85917684168624	207.270786514732
7.76098083425650	213.954566408309
7.66278482682677	220.559108510608
7.56458881939703	227.073713501745
7.46639281196729	233.486745267348
7.36819680453756	239.786567693047
7.27000079710783	245.961544664472
7.17180478967809	252.000040067251
7.07360878224835	257.890417787015
6.97541277481862	263.626663477515
6.87721676738889	269.234571826513
6.77902075995915	274.751112956413
6.68082475252942	280.213269227750
6.58262874509968	285.658023001056
6.48443273766994	291.117544516577
6.38623673024021	296.575305954842
6.28804072281048	301.986490263817
6.18984471538074	307.305931452068
6.09164870795101	312.488463528163
5.99345270052127	317.488920500669
5.89525669309154	322.262861520877
5.79706068566180	326.795555555981
5.69886467823207	331.111768726602
5.60066867080233	335.238999653153
5.50247266337260	339.204746956048
5.40427665594286	343.035105627771
5.30608064851313	346.727378285325
5.20788464108339	350.251890657571
5.10968863365366	353.577928425812
5.01149262622392	356.674777271350
4.91329661879419	359.511722875489
4.81510061136445	362.058050919533
4.71690460393472	364.283739132525
4.61870859650498	366.193432902826
4.52051258907525	367.841902749648
4.42231658164551	369.287835093342
4.32412057421578	370.568258506459
4.22592456678604	371.626024512641
4.12772855935631	372.378392498667
4.02953255192657	372.742621343492
3.93133654449683	372.635969926066
3.83314053706710	371.975697125344
3.73494452963736	370.680979964619
3.63674852220763	368.710161130839
3.53855251477789	366.058180882559
